X,Y,Unique.Squirrel.ID,Hectare,Shift,Date,Hectare.Squirrel.Number,Age,Primary.Fur.Color,Highlight.Fur.Color,Combination.of.Primary.and.Highlight.Color,Color.notes,Location,Above.Ground.Sighter.Measurement,Specific.Location,Running,Chasing,Climbing,Eating,Foraging,Other.Activities,Kuks,Quaas,Moans,Tail.flags,Tail.twitches,Approaches,Indifferent,Runs.from,Other.Interactions,Lat.Long
-73.950827557335,40.797579073666,42H-PM-1014-02,42H,PM,10142018,2,Adult,Gray,White,Gray+White,,Above Ground,,Running along stone ledge,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.950827557335 40.797579073666)
-73.9700264128414,40.7692014637698,7I-PM-1013-01,07I,PM,10132018,1,Juvenile,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,Bench,false,false,false,true,false,,false,false,false,false,false,true,false,false,,POINT (-73.9700264128414 40.7692014637698)
-73.9543832609857,40.7953550639701,39F-AM-1014-02,39F,AM,10142018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,2,rocks,true,false,true,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9543832609857 40.7953550639701)
-73.9615516703494,40.7905219388359,31D-AM-1014-04,31D,AM,10142018,4,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,Open ground,true,false,false,true,true,,false,false,false,false,true,false,true,false,,POINT (-73.9615516703494 40.7905219388359)
-73.9751454725998,40.770291361572,6D-PM-1020-06,06D,PM,10202018,6,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,by carousel,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9751454725998 40.770291361572006)
-73.9729410488021,40.7709484964577,7F-AM-1008-13,07F,AM,10082018,13,Adult,Gray,,Gray+,,Above Ground,4,to tree,true,false,false,true,true,ran up tree 4 feet and ate leaves,false,false,false,false,false,false,true,false,,POINT (-73.9729410488021 40.7709484964577)
-73.9620542514749,40.7943731722138,34A-AM-1012-01,34A,AM,10122018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,10,chasing from tree to ground,true,true,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9620542514749 40.7943731722138)
-73.972399596842,40.7788765078432,15B-PM-1017-04,15B,PM,10172018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,on hill,false,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.972399596842 40.7788765078432)
-73.9708628933624,40.7725630886784,10F-PM-1019-08,10F,PM,10192018,8,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,"Under ""Grape Arbor"" structure behind Bandshell",true,false,false,false,true,digging,false,false,false,false,false,false,false,true,,POINT (-73.9708628933624 40.7725630886784)
-73.972179947936,40.7810042827198,17A-PM-1013-02,17A,PM,10132018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,20,on a little pedestal-shaped part of a tree,false,false,false,true,false,,false,false,false,false,true,false,true,false,,POINT (-73.972179947936 40.7810042827198)
-73.9572840457971,40.7886933371744,31H-PM-1008-04,31H,PM,10082018,4,Adult,Gray,,Gray+,,Above Ground,,Also way up,false,false,true,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.95728404579711 40.7886933371744)
-73.9801636400744,40.7690192055926,2A-AM-1010-09,02A,AM,10102018,9,Adult,Gray,White,Gray+White,,Above Ground,,climbing in bush,false,false,true,false,false,hopping & flipping around. this one was very energetic & jumping aorund,false,false,false,false,true,false,false,false,climbed a foot up a tree and watched me,POINT (-73.9801636400744 40.7690192055926)
-73.9561498646036,40.7949288561893,37E-AM-1013-05,37E,AM,10132018,5,?,,,+,,Above Ground,10,"unsure, just heard kuks",false,false,false,false,false,,true,false,false,false,false,false,false,false,,POINT (-73.9561498646036 40.79492885618931)
-73.969628583287,40.7704067797932,8H-AM-1017-03,08H,AM,10172018,3,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,2,fence,true,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.969628583287 40.7704067797932)
-73.9743509423821,40.7690043677328,5F-AM-1007-02,05F,AM,10072018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,,tree,true,true,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.97435094238212 40.7690043677328)
-73.9791217510656,40.7676583475394,2C-AM-1010-05,02C,AM,10102018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,right at the base of the same tree as #3,false,false,false,true,true,,false,false,false,false,false,false,false,false,,POINT (-73.9791217510656 40.7676583475394)
-73.9588339897601,40.7848084865431,26I-PM-1010-06,26I,PM,10102018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,35,tree,false,false,true,false,true,,false,false,false,false,true,false,true,false,,POINT (-73.9588339897601 40.7848084865431)
-73.9745141185576,40.7691479781207,5E-AM-1008-01,05E,AM,10082018,1,Adult,Gray,White,Gray+White,,Above Ground,2,on a checker table,false,false,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9745141185576 40.7691479781207)
-73.9566300789162,40.7993692120774,42C-PM-1013-06,42C,PM,10132018,6,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,Between park and main drag,false,false,true,true,false,,false,false,false,false,false,false,true,true,,POINT (-73.9566300789162 40.7993692120774)
-73.9658867660358,40.7756523577509,15H-PM-1008-06,15H,PM,10082018,6,Juvenile,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,base of gingko tree,false,false,false,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9658867660358 40.7756523577509)
-73.9615429203441,40.7907417648701,31D-AM-1014-01,31D,AM,10142018,1,,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,20,Ground then up tree,false,false,true,false,false,chased by a doggo,false,false,true,false,false,false,false,true,runs from (dogs!),POINT (-73.9615429203441 40.7907417648701)
-73.9653575758687,40.7805339953372,20F-PM-1007-12,20F,PM,10072018,12,Adult,Gray,White,Gray+White,,Above Ground,20,in tree,false,false,true,true,false,,false,false,false,false,false,false,false,false,,POINT (-73.9653575758687 40.7805339953372)
-73.97296259363,40.7652601851275,1I-PM-1012-04,01I,PM,10122018,4,Juvenile,Cinnamon,White,Cinnamon+White,Cinnamon & White selected as Primary. Cinnamon & White selected as Highlights. Made executive adjustments.,Above Ground,2,on ledge,false,false,true,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.97296259363 40.7652601851275)
-73.956289117157,40.7953393993803,38E-AM-1010-11,38E,AM,10102018,11,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,edge of the stream,false,false,false,false,true,,false,false,false,true,false,false,true,false,,POINT (-73.956289117157 40.7953393993803)
-73.9712022111028,40.7672504368263,4I-AM-1006-01,04I,AM,10062018,1,Adult,Black,,Black+,,Above Ground,3,On top of park lamp,true,false,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9712022111028 40.7672504368263)
-73.9626065672894,40.788722645116,29D-AM-1014-03,29D,AM,10142018,3,Juvenile,Gray,,Gray+,,Above Ground,35,End of tree limb foraging,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9626065672894 40.788722645116)
-73.9551639847466,40.790858199891,34H-PM-1006-03,34H,PM,10062018,3,,Gray,White,Gray+White,white belly,Ground Plane,FALSE,Under Tupelo Tree,false,false,false,true,false,,false,false,false,false,true,false,false,false,,POINT (-73.9551639847466 40.790858199891)
-73.9789687905912,40.7692693139328,3B-PM-1007-04,03B,PM,10072018,4,Juvenile,Gray,"Cinnamon, White","Gray+Cinnamon, White",,Above Ground,4,At fence,true,false,true,true,false,,false,false,false,false,true,false,true,true,,POINT (-73.9789687905912 40.7692693139328)
-73.9810843611086,40.7687905493699,2A-PM-1019-05,02A,PM,10192018,5,?,Gray,,Gray+,,Above Ground,50,in tall planetree,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9810843611086 40.7687905493699)
-73.9791767156268,40.7714445258765,5A-AM-1006-02,05A,AM,10062018,2,Juvenile,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,12,in tall shrubs near wall next to CPW,false,false,true,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9791767156268 40.7714445258765)
-73.9683883750097,40.7754344396847,13G-PM-1008-01,13G,PM,10082018,1,Juvenile,Gray,,Gray+,,Above Ground,20,willow oak tree,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9683883750097 40.7754344396847)
-73.9551625272308,40.791193071916,34H-PM-1006-06,34H,PM,10062018,6,Adult,Gray,,Gray+,,Ground Plane,FALSE,in grass,true,false,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9551625272308 40.791193071916)
-73.9809342290598,40.7687265606227,2A-AM-1010-05,02A,AM,10102018,5,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,base of tree with ~ 30 small birds all eating,false,false,false,true,true,,false,false,false,false,true,true,true,false,,POINT (-73.9809342290598 40.7687265606227)
-73.9600357018376,40.7906539766881,32E-AM-1007-08,32E,AM,10072018,8,Adult,Gray,,Gray+,,Above Ground,65,tree top,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9600357018376 40.7906539766881)
-73.9753585157592,40.7698398607941,5E-AM-1008-07,05E,AM,10082018,7,Adult,Gray,Cinnamon,Gray+Cinnamon,,Above Ground,1,on fence,false,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9753585157592 40.7698398607941)
-73.9751615527833,40.767013871509,3F-AM-1006-03,03F,AM,10062018,3,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",Gray & Cinnamon selected as Primary. Cinnamon & White selected as Highlights. Made executive adjustments.,Ground Plane,FALSE,on the path,false,false,false,false,true,,false,false,false,false,false,true,false,false,,POINT (-73.9751615527833 40.767013871509)
-73.9786940945874,40.7690820276888,3B-PM-1007-05,03B,PM,10072018,5,Juvenile,Gray,,Gray+,,Above Ground,6,on rock,false,false,true,true,false,,false,false,false,false,false,false,true,false,,POINT (-73.9786940945874 40.7690820276888)
-73.9802842404016,40.7678257384977,1B-PM-1019-03,01B,PM,10192018,3,Juvenile,Gray,White,Gray+White,,Above Ground,25,in tree,false,true,false,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.98028424040162 40.7678257384977)
-73.9653873284496,40.7804699882574,20F-PM-1007-11,20F,PM,10072018,11,Adult,Gray,White,Gray+White,,Above Ground,10,in tree,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9653873284496 40.7804699882574)
-73.9615396457996,40.792359436678296,33C-AM-1012-01,33C,AM,10122018,1,Adult,Gray,Cinnamon,Gray+Cinnamon,Cinnamon along tail & back,Above Ground,20,tree branches,false,true,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9615396457996 40.7923594366783)
-73.955068474109,40.7911788152878,34H-PM-1006-05,34H,PM,10062018,5,Adult,Gray,"Cinnamon, White","Gray+Cinnamon, White",white tail tip,Ground Plane,FALSE,in grass,true,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.955068474109 40.7911788152878)
-73.9597453664295,40.7891382153733,30F-PM-1007-01,30F,PM,10072018,1,Adult,Gray,"Black, Cinnamon, White","Gray+Black, Cinnamon, White",,Above Ground,1,tree,false,false,true,false,false,,false,false,false,false,true,false,false,true,,POINT (-73.9597453664295 40.7891382153733)
-73.9744080700098,40.7731515721826,9C-PM-1006-07,09C,PM,10062018,7,Adult,Black,"Cinnamon, White","Black+Cinnamon, White",,Ground Plane,FALSE,on top of tarped sand pile,false,false,false,true,false,,false,false,false,false,false,false,false,true,(me),POINT (-73.9744080700098 40.7731515721826)
-73.9726236083428,40.7788217771475,15B-PM-1017-03,15B,PM,10172018,3,Adult,Gray,White,Gray+White,,Ground Plane,FALSE,by water,true,false,false,false,true,,false,false,false,false,false,false,true,false,,POINT (-73.9726236083428 40.778821777147506)
-73.9793101482654,40.7692600238491,3B-PM-1007-02,03B,PM,10072018,2,Adult,Gray,,Gray+,,Above Ground,10,in tree,false,false,false,false,false,chased by dog,false,false,false,false,false,false,false,false,,POINT (-73.9793101482654 40.7692600238491)
-73.9793923984874,40.7708475474583,5A-AM-1006-01,05A,AM,10062018,1,Adult,Gray,,Gray+,,Above Ground,10,Oak tree near rock outcropping,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.97939239848742 40.7708475474583)
-73.9768563402344,40.7744487310786,9A-AM-1013-12,09A,AM,10132018,12,Juvenile,Cinnamon,Gray,Cinnamon+Gray,,Ground Plane,FALSE,foot of tree,true,true,false,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9768563402344 40.7744487310786)
-73.9705837974358,40.7758494849673,13E-AM-1017-13,13E,AM,10172018,13,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,on rock,false,false,false,false,true,,false,false,false,false,false,true,false,false,,POINT (-73.97058379743581 40.7758494849673)
-73.9739403850622,40.7693162287509,5F-AM-1007-05,05F,AM,10072018,5,Adult,Gray,White,Gray+White,,Above Ground,2,tree,true,false,false,false,true,,false,false,false,false,false,false,false,false,,POINT (-73.9739403850622 40.7693162287509)
-73.9649103330443,40.7823913860445,22F-PM-1014-08,22F,PM,10142018,8,Adult,Gray,,Gray+,,Above Ground,10,CLIMBED THE TREE,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9649103330443 40.7823913860445)
-73.974515099169,40.7700650799886,6E-PM-1010-03,06E,PM,10102018,3,Adult,Cinnamon,White,Cinnamon+White,white back legs,Ground Plane,FALSE,small open area but w/ 7 large oak trees,false,true,false,true,false,chasing #4,false,false,false,false,false,false,true,false,,POINT (-73.974515099169 40.770065079988605)
-73.9654741695628,40.7890427851106,28B-PM-1010-01,28B,PM,10102018,1,Adult,Gray,White,Gray+White,,Above Ground,10,in a tree,false,false,true,false,false,,false,false,false,false,false,false,false,false,,POINT (-73.9654741695628 40.7890427851106)
-73.9767389132988,40.7689323691424,4D-PM-1008-10,04D,PM,10082018,10,Adult,Cinnamon,"Gray, White","Cinnamon+Gray, White",,Above Ground,6,climbed the fence & posed for a picture,false,false,true,false,true,,false,false,false,false,false,true,false,false,,POINT (-73.9767389132988 40.7689323691424)
-73.9630596103391,40.7925720620556,32A-AM-1018-04,32A,AM,10182018,4,Adult,Gray,,Gray+,,Ground Plane,FALSE,Base of tree,false,false,false,false,true,,false,false,false,true,false,false,true,false,,POINT (-73.9630596103391 40.7925720620556)
-73.9587236619579,40.7991850180434,40A-AM-1010-02,40A,AM,10102018,2,Adult,Gray,Cinnamon,Gray+Cinnamon,,Ground Plane,FALSE,edge of park at 108th West,true,false,true,false,false,,false,false,false,true,false,false,false,true,,POINT (-73.9587236619579 40.7991850180434)
-73.9766693184436,40.7708879215854,6C-PM-1020-01,06C,PM,10202018,1,Adult,Gray,White,Gray+White,,Above Ground,25,Across Transverse,false,false,true,false,false,,false,false,false,false,false,false,true,false,,POINT (-73.9766693184436 40.7708879215854)
-73.9513477815203,40.7945259614138,39I-PM-1013-02,39I,PM,10132018,2,Juvenile,Gray,,Gray+,,Ground Plane,FALSE,along the road,false,true,true,false,false,playing,false,false,false,false,false,false,false,false,,POINT (-73.9513477815203 40.7945259614138)
-73.9766342759486,40.7687518380873,4D-AM-1012-04,04D,AM,10122018,4,Adult,Gray,,Gray+,,Above Ground,3,on tree trunk,false,true,true,false,false,,false,false,false,false,true,false,true,false,,POINT (-73.9766342759486 40.7687518380873)
